stop_name,X,Y,Rail,System,Mode,Line,Region,State,Station_ID,City
STATION SQUARE STATION,-80.00315800000,40.43165000000,1,PAT,LRT,"Blue, Red",Pittsburgh,Pennsylvania,1333,Pittsburgh
STEEL PLAZA STATION,-79.99577800000,40.43990200000,1,PAT,LRT,"Blue, Red",Pittsburgh,Pennsylvania,1334,Pittsburgh
STEEL PLAZA STATION,-79.99565300000,40.43979400000,1,PAT,LRT,"Blue, Red",Pittsburgh,Pennsylvania,1335,Pittsburgh
STEVENSON,-80.03355900000,40.39957600000,1,PAT,LRT,Red,Pittsburgh,Pennsylvania,1336,Dormont
STEVENSON,-80.03355400000,40.39951700000,1,PAT,LRT,Red,Pittsburgh,Pennsylvania,1337,Dormont
STOKES WINDERMERE STATION,-81.58451100000,41.53140600000,1,GCRTA,HRT,Red,Cleveland,Ohio,1338,East Cleveland
Stoneybrook,-71.10424800000,42.31706200000,1,MBTA,HRT,Orange,Boston,Massachusetts,1339,Boston
Suffolk Downs Station,-70.99712259000,42.39050067000,1,MBTA,HRT,Blue,Boston,Massachusetts,1340,Boston
Sullivan Station,-71.07699400000,42.38397500000,1,MBTA,HRT,Orange,Boston,Massachusetts,1341,Boston
Summit Ave. Station,-71.12561000000,42.34111000000,1,MBTA,LRT,Green-C,Boston,Massachusetts,1342,Brookline
SUNNEN METROLINK STATION,-90.33029600000,38.60750900000,1,Metro Saint Louis,LRT,Blue,Saint Louis,Missouri,1343,Maplewood
Sunnyvale Caltrain,-122.02985600000,37.37822500000,1,Caltrain,CR,Caltrain,"San Francisco, San Jose",California,1344,Sunnyvale
Sunnyvale Caltrain,-122.02980200000,37.37831800000,1,Caltrain,CR,Caltrain,"San Francisco, San Jose",California,1345,Sunnyvale
Sunset TC MAX Station,-122.78129900000,45.51038300000,1,Portland TriMet,LRT,"Blue, Red",Portland,Oregon,1346,Beaverton
Sunset TC MAX Station,-122.78075700000,45.51009800000,1,Portland TriMet,LRT,"Blue, Red",Portland,Oregon,1347,Beaverton
Sunset Tunnel East Portal,-122.43307600000,37.76913400000,1,Muni,LRT,N - Judah,San Francisco,California,1348,San Francisco
SUPERIOR STATION,-81.59207200000,41.52341800000,1,GCRTA,HRT,Red,Cleveland,Ohio,1349,East Cleveland
Sutherland Rd. Station,-71.14620200000,42.34161400000,1,MBTA,LRT,Green-B,Boston,Massachusetts,1350,Boston
SW 10th & Alder,-122.68173300000,45.52057300000,1,Portland TriMet,Streetcar,"Central Loop, North South",Portland,Oregon,1351,Portland
SW 10th & Clay,-122.68497800000,45.51454600000,1,Portland TriMet,Streetcar,"Central Loop, North South",Portland,Oregon,1352,Portland
SW 10th & Stark,-122.68109100000,45.52174200000,1,Portland TriMet,Streetcar,"Central Loop, North South",Portland,Oregon,1353,Portland
SW 11th & Alder,-122.68281900000,45.52109400000,1,Portland TriMet,Streetcar,"Central Loop, North South",Portland,Oregon,1354,Portland
SW 11th & Clay,-122.68608100000,45.51510600000,1,Portland TriMet,Streetcar,"Central Loop, North South",Portland,Oregon,1355,Portland
SW 11th & Jefferson,-122.68530100000,45.51640200000,1,Portland TriMet,Streetcar,"Central Loop, North South",Portland,Oregon,1356,Portland
SW 11th & Taylor,-122.68387300000,45.51905900000,1,Portland TriMet,Streetcar,"Central Loop, North South",Portland,Oregon,1357,Portland
SW 1st & Harrison,-122.67787800000,45.50976100000,1,Portland TriMet,Streetcar,North South,Portland,Oregon,1358,Portland
SW 1st & Harrison,-122.67767900000,45.50969000000,1,Portland TriMet,Streetcar,North South,Portland,Oregon,1359,Portland
SW 3rd & Harrison,-122.67981300000,45.51027700000,1,Portland TriMet,Streetcar,North South,Portland,Oregon,1360,Portland
SW 3rd & Harrison,-122.67959800000,45.51020300000,1,Portland TriMet,Streetcar,North South,Portland,Oregon,1361,Portland
SW 5th & Market,-122.68104200000,45.51292200000,1,Portland TriMet,Streetcar,Central Loop,Portland,Oregon,1362,Portland
SW 5th & Montgomery,-122.68131500000,45.51170800000,1,Portland TriMet,Streetcar,North South,Portland,Oregon,1363,Portland
SW 5th & Oak St MAX Station,-122.67617800000,45.52157300000,1,Portland TriMet,LRT,"Green, Yellow",Portland,Oregon,1364,Portland
SW 6th & Madison St MAX Station,-122.68038100000,45.51563300000,1,Portland TriMet,LRT,"Green, Yellow",Portland,Oregon,1365,Portland
SW 6th & Pine St MAX Station,-122.67675600000,45.52232300000,1,Portland TriMet,LRT,"Green, Yellow",Portland,Oregon,1366,Portland
SW Bond & Lane,-122.67093300000,45.49559400000,1,Portland TriMet,Streetcar,North South,Portland,Oregon,1367,Portland
SW Harrison Street,-122.67657400000,45.50879200000,1,Portland TriMet,Streetcar,North South,Portland,Oregon,1368,Portland
SW Harrison Street,-122.67653100000,45.50895000000,1,Portland TriMet,Streetcar,North South,Portland,Oregon,1369,Portland
SW Lowell & Bond,-122.67137600000,45.49389100000,1,Portland TriMet,Streetcar,North South,Portland,Oregon,1370,Portland
SW Moody & Gaines,-122.67194200000,45.49618200000,1,Portland TriMet,Streetcar,North South,Portland,Oregon,1371,Portland
SW Moody & Gibbs,-122.67181500000,45.49933700000,1,Portland TriMet,Streetcar,North South,Portland,Oregon,1372,Portland
SW Moody & Meade,-122.67276000000,45.50307200000,1,Portland TriMet,Streetcar,North South,Portland,Oregon,1373,Portland
SW Moody & Meade,-122.67274200000,45.50330400000,1,Portland TriMet,Streetcar,North South,Portland,Oregon,1374,Portland
SW Park & Market,-122.68391300000,45.51370400000,1,Portland TriMet,Streetcar,North South,Portland,Oregon,1375,Portland
SW Park & Mill,-122.68455300000,45.51305400000,1,Portland TriMet,Streetcar,North South,Portland,Oregon,1376,Portland
SW River Pkwy & Moody,-122.67414000000,45.50713900000,1,Portland TriMet,Streetcar,North South,Portland,Oregon,1377,Portland
SW River Pkwy & Moody,-122.67392300000,45.50706400000,1,Portland TriMet,Streetcar,North South,Portland,Oregon,1378,Portland
SWANSEA METROLINK STATION,-89.98751600000,38.53625300000,1,Metro Saint Louis,LRT,Red,Saint Louis,Illinois,1379,Swansea
SYCAMORE/MAIN STREET LIGHT RAIL STATION,-111.87162900000,33.41478700000,1,Valley Metro,LRT,Valley Metro Rail,Phoenix,Arizona,1380,Mesa
SYCAMORE/MAIN STREET LIGHT RAIL STATION,-111.87017900000,33.41487200000,1,Valley Metro,LRT,Valley Metro Rail,Phoenix,Arizona,1381,Mesa
Symphony Station,-71.08505600000,42.34268700000,1,MBTA,LRT,Green-E,Boston,Massachusetts,1382,Boston
T&P STATION,-97.32819500000,32.74519400000,1,TRE,CR,TRE,Dallas-Fort Worth,Texas,1383,Fort Worth
Tamien Caltrain,-121.88399900000,37.31175000000,1,Caltrain,CR,Caltrain,"San Francisco, San Jose",California,1384,San Jose
Tamien Caltrain,-121.88372100000,37.31174000000,1,Caltrain,CR,Caltrain,"San Francisco, San Jose",California,1385,San Jose
TAMIEN STATION (0),-121.88480874000,37.31192746600,1,VTA,LRT,Alum Rock - Santa Teresa,San Jose,California,1386,San Jose
TAMIEN STATION (1),-121.88430045400,37.31125677900,1,VTA,LRT,Alum Rock - Santa Teresa,San Jose,California,1387,San Jose
Tappan St. Station,-71.13870200000,42.33845900000,1,MBTA,LRT,Green-C,Boston,Massachusetts,1388,Brookline
Taraval St & 17th Ave,-122.47370500000,37.74306800000,1,Muni,LRT,L - Taraval,San Francisco,California,1389,San Francisco
Taraval St & 17th Ave,-122.47342900000,37.74320400000,1,Muni,LRT,L - Taraval,San Francisco,California,1390,San Francisco
Taraval St & 19th Ave,-122.47582100000,37.74297100000,1,Muni,LRT,L - Taraval,San Francisco,California,1391,San Francisco
Taraval St & 19th Ave,-122.47544400000,37.74311000000,1,Muni,LRT,L - Taraval,San Francisco,California,1392,San Francisco
Taraval St & 22nd Ave,-122.47879100000,37.74296700000,1,Muni,LRT,L - Taraval,San Francisco,California,1393,San Francisco
Taraval St & 22nd Ave,-122.47842600000,37.74289000000,1,Muni,LRT,L - Taraval,San Francisco,California,1394,San Francisco
Taraval St & 23rd Ave,-122.48045000000,37.74287200000,1,Muni,LRT,L - Taraval,San Francisco,California,1395,San Francisco
Taraval St & 24th Ave,-122.48119900000,37.74273500000,1,Muni,LRT,L - Taraval,San Francisco,California,1396,San Francisco
Taraval St & 26th Ave,-122.48332400000,37.74265300000,1,Muni,LRT,L - Taraval,San Francisco,California,1397,San Francisco
Taraval St & 26th Ave,-122.48306800000,37.74278000000,1,Muni,LRT,L - Taraval,San Francisco,California,1398,San Francisco
Taraval St & 28th Ave,-122.48546700000,37.74254000000,1,Muni,LRT,L - Taraval,San Francisco,California,1399,San Francisco
Taraval St & 28th Ave,-122.48521200000,37.74268400000,1,Muni,LRT,L - Taraval,San Francisco,California,1400,San Francisco
Taraval St & 30th Ave,-122.48761500000,37.74246100000,1,Muni,LRT,L - Taraval,San Francisco,California,1401,San Francisco
Taraval St & 30th Ave,-122.48733800000,37.74259000000,1,Muni,LRT,L - Taraval,San Francisco,California,1402,San Francisco
Taraval St & 32nd Ave,-122.48974900000,37.74235500000,1,Muni,LRT,L - Taraval,San Francisco,California,1403,San Francisco
Taraval St & 32nd Ave,-122.48948900000,37.74249000000,1,Muni,LRT,L - Taraval,San Francisco,California,1404,San Francisco
Taraval St & 35th Ave,-122.49296100000,37.74223500000,1,Muni,LRT,L - Taraval,San Francisco,California,1405,San Francisco
Taraval St & 35th Ave,-122.49270800000,37.74235400000,1,Muni,LRT,L - Taraval,San Francisco,California,1406,San Francisco
Taraval St & 40th Ave,-122.49831600000,37.74199000000,1,Muni,LRT,L - Taraval,San Francisco,California,1407,San Francisco
Taraval St & 40th Ave,-122.49805500000,37.74212400000,1,Muni,LRT,L - Taraval,San Francisco,California,1408,San Francisco
Taraval St & 42nd Ave,-122.50046100000,37.74190000000,1,Muni,LRT,L - Taraval,San Francisco,California,1409,San Francisco
Taraval St & 42nd Ave,-122.50020200000,37.74202100000,1,Muni,LRT,L - Taraval,San Francisco,California,1410,San Francisco
Taraval St & 44th Ave,-122.50260600000,37.74180400000,1,Muni,LRT,L - Taraval,San Francisco,California,1411,San Francisco
Taraval St & 44th Ave,-122.50234600000,37.74192400000,1,Muni,LRT,L - Taraval,San Francisco,California,1412,San Francisco
Taraval St & 46th Ave,-122.50449000000,37.74182300000,1,Muni,LRT,L - Taraval,San Francisco,California,1413,San Francisco
Taraval St & Sunset Blvd,-122.49465100000,37.74217900000,1,Muni,LRT,L - Taraval,San Francisco,California,1414,San Francisco
Taraval St & Sunset Blvd,-122.49421800000,37.74226700000,1,Muni,LRT,L - Taraval,San Francisco,California,1415,San Francisco
Target Field - Board & Platform,-93.27735900000,44.98299400000,1,Metro Transit,LRT,"Blue, Green",Twin Cities,Minnesota,1416,Minneapolis
Target Field Sta & LRT Platform,-93.27737400000,44.98308600000,1,Metro Transit,LRT,"Blue, Green",Twin Cities,Minnesota,1417,Minneapolis
Target Field Station & Rail Platform,-93.27701600000,44.98331800000,1,Metro Transit,CR,Northstar,Twin Cities,Minnesota,1418,Minneapolis
TASMAN STATION (0),-121.94446295100,37.40866851800,1,VTA,LRT,"Mountain View - Winchester, Alum Rock - Santa Teresa",San Jose,California,1419,San Jose
TASMAN STATION (1),-121.94399775600,37.40805589100,1,VTA,LRT,"Mountain View - Winchester, Alum Rock - Santa Teresa",San Jose,California,1420,San Jose
Terminal 1 - Lindbergh & Platform,-93.20506300000,44.88073300000,1,Metro Transit,LRT,Blue,Twin Cities,Minnesota,1421,
Terminal 1 - Lindbergh & Platform,-93.20493300000,44.88073300000,1,Metro Transit,LRT,Blue,Twin Cities,Minnesota,1422,
Terminal 2 - Humphrey & Platform,-93.22418200000,44.87426000000,1,Metro Transit,LRT,Blue,Twin Cities,Minnesota,1423,
Terminal 2 - Humphrey & Platform,-93.22413600000,44.87412600000,1,Metro Transit,LRT,Blue,Twin Cities,Minnesota,1424,
TERRY AVE N & REPUBLICAN ST,-122.33704400000,47.62341690000,1,Sound Transit,LRT,Link,Seattle,Washington,1425,Seattle
TERRY AVE N & THOMAS ST,-122.33705100000,47.62150190000,1,Sound Transit,LRT,Link,Seattle,Washington,1426,Seattle
The Embarcadero & Bay St,-122.40627800000,37.80694500000,1,F-Market,Streetcar,F - Market & Wharves,San Francisco,California,1429,San Francisco
The Embarcadero & Bay St,-122.40603000000,37.80662900000,1,F-Market,Streetcar,F - Market & Wharves,San Francisco,California,1430,San Francisco
The Embarcadero & Brannan St,-122.38813800000,37.78435900000,1,Muni,LRT,"KT - Ingleside/3rd St, N - Judah",San Francisco,California,1431,San Francisco
The Embarcadero & Brannan St,-122.38797700000,37.78462700000,1,Muni,LRT,"KT - Ingleside/3rd St, N - Judah",San Francisco,California,1432,San Francisco
THE EMBARCADERO & BROADWAY,-122.39786900000,37.79955200000,1,F-Market,Streetcar,F - Market & Wharves,San Francisco,California,1433,San Francisco
THE EMBARCADERO & BROADWAY,-122.39743400000,37.79890100000,1,F-Market,Streetcar,F - Market & Wharves,San Francisco,California,1434,San Francisco
The Embarcadero & Ferry Building,-122.39377000000,37.79482800000,1,F-Market,Streetcar,F - Market & Wharves,San Francisco,California,1435,San Francisco
The Embarcadero & Folsom St,-122.38984100000,37.79074900000,1,Muni,LRT,"KT - Ingleside/3rd St, N - Judah",San Francisco,California,1436,San Francisco
The Embarcadero & Folsom St,-122.38969200000,37.79048100000,1,Muni,LRT,"KT - Ingleside/3rd St, N - Judah",San Francisco,California,1437,San Francisco
The Embarcadero & Folsom St,-122.38848900000,37.78957000000,1,Muni,LRT,"KT - Ingleside/3rd St, N - Judah",San Francisco,California,1438,San Francisco
The Embarcadero & Green St,-122.39936900000,37.80126400000,1,F-Market,Streetcar,F - Market & Wharves,San Francisco,California,1439,San Francisco
The Embarcadero & Green St,-122.39892000000,37.80060500000,1,F-Market,Streetcar,F - Market & Wharves,San Francisco,California,1440,San Francisco
The Embarcadero & Greenwich St,-122.40111300000,37.80326300000,1,F-Market,Streetcar,F - Market & Wharves,San Francisco,California,1441,San Francisco
The Embarcadero & Greenwich St,-122.40102900000,37.80296000000,1,F-Market,Streetcar,F - Market & Wharves,San Francisco,California,1442,San Francisco
The Embarcadero & Harrison St,-122.38848900000,37.78957000000,1,Muni,LRT,"KT - Ingleside/3rd St, N - Judah",San Francisco,California,1443,San Francisco
The Embarcadero & Sansome St,-122.40331400000,37.80502200000,1,F-Market,Streetcar,F - Market & Wharves,San Francisco,California,1444,San Francisco
The Embarcadero & Stockton St,-122.41028700000,37.80835100000,1,F-Market,Streetcar,F - Market & Wharves,San Francisco,California,1445,San Francisco
The Embarcadero & Washington St,-122.39567000000,37.79708500000,1,F-Market,Streetcar,F - Market & Wharves,San Francisco,California,1446,San Francisco
The Embarcadero & Washington St,-122.39518100000,37.79635500000,1,F-Market,Streetcar,F - Market & Wharves,San Francisco,California,1447,San Francisco
THE EMBARCADERO/Ferry Building,-122.39386100000,37.79510500000,1,F-Market,Streetcar,F - Market & Wharves,San Francisco,California,1448,San Francisco
Theatre District/Convention Ctr Station,-104.99642700000,39.74386600000,1,Denver RTD,LRT,"D, F, H",Denver,Colorado,1449,Denver
Third Street & 20th St,-122.38855800000,37.76037600000,1,Muni,LRT,KT - Ingleside/3rd St,San Francisco,California,1450,San Francisco
Third Street & 20th St,-122.38855800000,37.76051800000,1,Muni,LRT,KT - Ingleside/3rd St,San Francisco,California,1451,San Francisco
Third Street & 23rd St,-122.38801200000,37.75529000000,1,Muni,LRT,KT - Ingleside/3rd St,San Francisco,California,1452,San Francisco
Third Street & 23rd St,-122.38800100000,37.75541400000,1,Muni,LRT,KT - Ingleside/3rd St,San Francisco,California,1453,San Francisco
Third Street & Carroll Ave,-122.39425600000,37.72546400000,1,Muni,LRT,KT - Ingleside/3rd St,San Francisco,California,1454,San Francisco
Third Street & Carroll Ave,-122.39422200000,37.72549100000,1,Muni,LRT,KT - Ingleside/3rd St,San Francisco,California,1455,San Francisco
Third Street & Evans Ave,-122.38803400000,37.74272700000,1,Muni,LRT,KT - Ingleside/3rd St,San Francisco,California,1456,San Francisco
Third Street & Evans Ave,-122.38792000000,37.74272600000,1,Muni,LRT,KT - Ingleside/3rd St,San Francisco,California,1457,San Francisco
Third Street & Le Conte Ave,-122.39749100000,37.71882700000,1,Muni,LRT,KT - Ingleside/3rd St,San Francisco,California,1458,San Francisco
Third Street & Marin St,-122.38747900000,37.74907900000,1,Muni,LRT,KT - Ingleside/3rd St,San Francisco,California,1459,San Francisco
Third Street & Marin St,-122.38744500000,37.74899900000,1,Muni,LRT,KT - Ingleside/3rd St,San Francisco,California,1460,San Francisco
Third Street & Mariposa St,-122.38886500000,37.76423900000,1,Muni,LRT,KT - Ingleside/3rd St,San Francisco,California,1461,San Francisco
Third Street & Mariposa St,-122.38885300000,37.76439100000,1,Muni,LRT,KT - Ingleside/3rd St,San Francisco,California,1462,San Francisco
Third Street & Mission Rock St,-122.38971700000,37.77283200000,1,Muni,LRT,KT - Ingleside/3rd St,San Francisco,California,1463,San Francisco
Third Street & Mission Rock St,-122.38971700000,37.77299300000,1,Muni,LRT,KT - Ingleside/3rd St,San Francisco,California,1464,San Francisco
Third Street & Williams Ave,-122.39263800000,37.72926400000,1,Muni,LRT,KT - Ingleside/3rd St,San Francisco,California,1465,San Francisco
Third Street & Williams Ave,-122.39260400000,37.72929100000,1,Muni,LRT,KT - Ingleside/3rd St,San Francisco,California,1466,San Francisco
Third Street/Gilman/Paul,-122.39564400000,37.72241300000,1,Muni,LRT,KT - Ingleside/3rd St,San Francisco,California,1467,San Francisco
Third Street/Gilman/Paul,-122.39561000000,37.72244900000,1,Muni,LRT,KT - Ingleside/3rd St,San Francisco,California,1468,San Francisco
Third Street/Hudson/Innes,-122.38890700000,37.73991600000,1,Muni,LRT,KT - Ingleside/3rd St,San Francisco,California,1469,San Francisco
Third Street/Hudson/Innes,-122.38888400000,37.73991600000,1,Muni,LRT,KT - Ingleside/3rd St,San Francisco,California,1470,San Francisco
Third Street/Kirkwood/La Salle,-122.38971100000,37.73764100000,1,Muni,LRT,KT - Ingleside/3rd St,San Francisco,California,1471,San Francisco
Third Street/Kirkwood/La Salle,-122.38968800000,37.73764100000,1,Muni,LRT,KT - Ingleside/3rd St,San Francisco,California,1472,San Francisco
Third Street/Oakdale/Palou,-122.39085900000,37.73435000000,1,Muni,LRT,KT - Ingleside/3rd St,San Francisco,California,1473,San Francisco
Third Street/Oakdale/Palou,-122.39083600000,37.73435800000,1,Muni,LRT,KT - Ingleside/3rd St,San Francisco,California,1474,San Francisco
Third Street/Revere/Shafter,-122.39153600000,37.73228000000,1,Muni,LRT,KT - Ingleside/3rd St,San Francisco,California,1475,San Francisco
Third Street/Revere/Shafter,-122.39150200000,37.73226200000,1,Muni,LRT,KT - Ingleside/3rd St,San Francisco,California,1476,San Francisco
THOMAS RD/CENTRAL AVE LIGHT RAIL STATION,-112.07383100000,33.48173700000,1,Valley Metro,LRT,Valley Metro Rail,Phoenix,Arizona,1477,Phoenix
THOMAS RD/CENTRAL AVE LIGHT RAIL STATION,-112.07381300000,33.48110400000,1,Valley Metro,LRT,Valley Metro Rail,Phoenix,Arizona,1478,Phoenix
Tigard TC WES Station,-122.76983400000,45.43022900000,1,Portland TriMet,CR,WES,Portland,Oregon,1479,Tigard
Tigard TC WES Station,-122.76952700000,45.42993600000,1,Portland TriMet,CR,WES,Portland,Oregon,1480,Tigard
TIMONIUM BUSINESS PARK,-76.62817400000,39.43412400000,1,MARC,LRT,"Hunt Valley to BWI-Marshall, Cromwell Station/Glen Burnie",Baltimore,Maryland,1481,Timonium
TOWER CITY - PUBLIC SQUARE STATION,-81.69403100000,41.49722300000,1,GCRTA,LRT & HRT,"Blue, Green, Red",Cleveland,Ohio,1482,Cleveland
TOWER CITY STATION TRACK 10 EAST,-81.69384800000,41.49721100000,1,GCRTA,LRT & HRT,"Blue, Green, Red",Cleveland,Ohio,1483,Cleveland
TOWER CITY STATION TRACK 10 WEST,-81.69421400000,41.49723400000,1,GCRTA,LRT & HRT,"Blue, Green, Red",Cleveland,Ohio,1484,Cleveland
TRINITY MILLS RAIL STATION,-96.92647600000,32.98087600000,1,DART,LRT,Green,Dallas-Fort Worth,Texas,1485,Carrollton
TRISKETT STATION,-81.78523300000,41.46585100000,1,GCRTA,HRT,Red,Cleveland,Ohio,1486,Cleveland
Tualatin WES Station,-122.76450400000,45.38362100000,1,Portland TriMet,CR,WES,Portland,Oregon,1487,Tualatin
Tuality Hospital/SE 8th Ave MAX Station,-122.97872800000,45.52131500000,1,Portland TriMet,LRT,Blue,Portland,Oregon,1488,Hillsboro
Tuality Hospital/SE 8th Ave MAX Station,-122.97801700000,45.52128800000,1,Portland TriMet,LRT,Blue,Portland,Oregon,1489,Hillsboro
